reviewerId,reviewerName
"A1TMYEME6JZLUS","mrs sik 06"
"ARXUTYSPF3GBW","Scott Breseman"
"AO4C48FB4PX2O","Kathyanna74"
"A3UZLISRN1YI5M","LOVE IT!"
"ALVKWMR3JB8RY","fconlad"
"A3KGZ9GEZTEEF5","PATRICIA BASS"
"A3B5JYA56BJ3FG","BluesVues I've actually been a member since ..."
"A1WJ75F9AKSRV8","Amazon Customer"
"A1VYNBENL8D9SH","Amazon Customer"
"A11N91R102OLO","Peter"
"A1RQFB3UAE9QVT","Pat Powell"
"A71SZIDV2EJR1","Pcman Train Man"
"A3L9EEOYBWC2J1","kelly"
"A1FTS8ZGJ1790I","bat man"
"AMM7T3RGLK8NX","waiming"
"AY71GTNR6KKSF","Jenny D"
"A7P54D8XJMEK2","FreakieB"
"A6SA1KHAE2O1S","Dana Nicolini"
"ALX2I6CAIJ6C2","Katy Rexrode"
"A1RZI6PQJ0MJTP","unknown"
"A1VIX2IA0H47NB","FerretallicA"
"A17NI8U1TYOVWT","unknown"
"A3N7N2IQWL4FFJ","Zargawi"
"A3H1DDY6OQ3NGQ","Awesome!"
"A36Q0RK4VOLKF3","unknown"
"A2Y2UUVFKPX4HA","Tom Becherer motivating fool"
"A2DL3C2SFBKJA1","J1M_288 jeremiahfreak"
"AG9RVDI25BQO2","r. miley"
"A5AOKU3SSQDL0","Saul Z Dunkley"
"A39WG6MDR5R8ZS","Paul L. Shick"
"A26QBQU8LOC4SP","Theresa Medcalf"
"A16KEAU6TE3OC3","unknown"
"A3GP7QE772Z2U8","unknown"
"AQPJY0FW6HYBP","Nancy Satterlee"
"A3VTC9QAHX7EV0","Brotha Epiphany"
"A2BNTN4RBNLT0Z","la-fille"
"A2N5M5MBJXK775","missjonette"
"A63LI47JH73E0","james williames"
"A2DPDLSMB05DFQ","great game fun and chalenging"
"A2L37NOB0GU3CX","Kimberly T. Ferland"
"A3POM5GPI6OW9W","Debbie Dillon"
"A3VN69TQF0F9S1","Maronite"
"A1LYXSQ6I5TTIE","Yolanda Short"
"A2Q8UHKDJA0VUV","Jacob glass"
"A2I6K4E09APUPD","taz"
"A2D6YPL0EHXUI5","FERNANDO ZAMORA"
"A35842Z8RUHYCQ","Nir@d"
"A39X1O9UI8JZR8","Kirsten O'Brien"
"A2RKV1CV8JJIG0","mr parra"
"A9GFU1Y575WXK","lindler"
"A31KBS0QELE2AI","XxRainboWxX"
"AQG42DDNICSYS","genericmale"
"A2JI4CT6A0WKPK","Amazon Customer"
"A340CRX47AY806","unknown"
"ARERO60CGZ8TV","Susan"
"A396KVPLTW7X5R","Lindsey"
"A29YGTDANFJ250","unknown"
"ARTBPXFRKB6LB","betty boop"
"A3G7ESWPMZ0TEQ","ZACHARY S WELLMAN"
"AQR1Q4O3WU1HU","Pennylane"
"A1QJEKOFWTAA3Y","Becky Pence"
"A1TLGYNDAXYUXM","M. Kreutzer III"
"AAAAPCNQ2G272","B C."
"A1N1J2MCFY7PLA","Kathy"
"A2HUR2HWRXZFNW","food-lover 11"
"A3NBMO0OC0CBKK","unknown"
"A34F7GUYH8EB96","Amazon Customer"
"A1WLRFTYKFM8DE","yanapooh22"
"A3CRT1F8JMKOTE","jojo"
"A1NVJYM4XR56F9","rawmeat"
"A2F4L24D6AQDCL","Alexander Wayland-James"
"A3HEYEL1J5VAZA","Norma Horton book reader"
"A3NERN7Q81JJ7Q","Alice F. Skeens Early Interventionist"
"A1B6EE1SG1V3PD","unknown"
"A3HDT6OLKX7ODV","Jaytee"
"A26IC1HJSHX0EI","unknown"
"A2YYHEFOXR9YCF","Amazon Customer"
"AEK6VBL8XQ6GQ","VERY UNHAPPY CUSTOMER"
"A27PFVMHMN4XTP","toolsrule"
"A1ORBIP0EZM7R","K Clayton"
"A3DRTJE08KD4DY","Breanne M. Horton"
"A2CC63PSW1UOV1","S.  Tisdale"
"AJMXHX5OU7J25","Amazon Customer"
"ASCNFRCBR6UMI","c.hodge"
"A2X1GAG992U22","finley"
"A1R0TJDMBQA2ZU","luckyblaze"
"A37EUJK0G8GQAD","unknown"
"A1W1D7QPMFBPFJ","chriszo"
"A1ZRTLLNWOU1MY","missyb"
"A3K6OMTP66K44Z","RainyDaisy"
"A7VXTY0279H8C","Mrs. S"
"A3HRAN1MP2QOY","unknown"
"A1EDA2DZG2ZTLX","Wh0M3"
"AEYT1SKC36K3Y","R. Fritz"
"A26LGGHA71V6XU","ArBarron"
"A1VXHH8YBEEI47","unknown"
"AUMJNYBNMCAFS","Shumado"
"A2Q4Y7YMQUZHKM","this is the stupidest thing ever!"
"A1LCH6MQMWUOZ","Kindle Customer"
"A2S6N7MJPRF4JR","nicksc"
"A1FG8M11ZUTYON","Kristy rieman"
"A12LPRJGRTUX4H","Letty Carden"
"AFMY7RKRWMZSU","melanie wagner"
"A3AG8DQX03R2CM","RedSoxFan"
"A3HU84IISSSIY7","Kindle Customer"
"A2RXBNM3QPHJD4","unknown"
"A312D5I974I3JI","Kathy Showers"
"ADDEPNW0D1FKE","momma of 2"
"A2ROTO9NBWG1VO","unknown"
"ATUQQDW0DW2J4","Jenee Bennett"
"AD31NAGJY7Q35","Luc Derepentigny"
"AYEN62XSHY1YP","Jared Brock"
"A3RJ35Z98FB5KD","h.g.2323"
"A1X9SFRO6FJIQW","Lin Monge"
"A2V298I21K4D27","Kristin"
"A13MEJIK954QGT","MistyC"
"A3TCLPPJ76LML1","T."
"A12QH3HOLJ5JRK","unknown"
"A17IE09MW8Q9C1","D. Smith"
"A2RY1ZTS123A6J","Patsy"
"AEXZZCVO4XAN","Josh"
"A313IB55GHX83P","sherry wansitler"
"AU9R3GCTK584O","Rambogirl"
"A3MMAT2AAAMCP","Michael Thomas"
"A1Y8JOESGA6C5D","Morgue"
"AZJW0AA03V9II","oinkoinkpiggyz"
"A1UPLNMEM6EGTD","Anna M. Erickson"
"A15SZ2MNCEFOSB","a. beaverhausen"
"A2VIBQCW190W3L","unknown"
"A4AFR0P2RDJNO","this sucks"
"A15M72A7ILQ2EV","Chooliki"
"A3S8347Z17XBQO","mjshaffer"
"ABFR38GWGEM0K","jennifer marrero"
"A1PPMSEQ6X84YI","Not good"
"ANW9JNIAW70Z7","cool"
"A3NOGJ5S3YPN3W","katesnap"
"AMSB2B0OE842L","kiara wetherington"
"A2HIDSQQJW3FHS","Chris"
"A2XE7F8I40VXWH","Epic&bull;Bean"
"A2RT8H1WY5IH4D","unknown"
"A1H5NJP7OE4PQM","shadow walker"
"A1Y66NHT3Y63V3","unknown"
"A7APSRYXCHG6L","Sierra"
"A310ZKLWK392G6","Dixie"
"A229BYQK5O997Z","t.hall"
"A1NAIDCBAJHKWZ","tkwidow"
"APKED53MFSHMR","unknown"
"A7Q9TV61USLVF","Woody"
"A33J2R0611FMSV","katy.grounds"
"A3SCIJ8MR3Q3HK","gamersgirl"
"A1UVUDG4DQ66L","unknown"
"A1SWGBA4X6N66W","Mike"
"AP64VI0O863ZM","Rebecca939"
"AEY398GLVVX8M","Deyanira &amp; Desiree"
"A34I99DV3JBFR0","Amazon Customer"
"AVEIPSZ5M5HZK","A. Milligan"
"ADAPSTFHMDDSM","LinEliRom"
"AJKSS1F34YNAZ","Amazon Customer"
"AJL643D362OM5","unknown"
"A3Q1M6XOG2DHYM","fillakyle"
"A3AM2ZD6076FGT","Linda Longmire"
"A3V4Q7PM15PRSY","unknown"
"A2Q5S4DBJN7JR","QUIETSTORM"
"A2DY0HGKKWJAVS","Laura Drinkwater"
"A285A55TO0M4WW","Diana"
"AG4QI267SDVKV","barbie"
"A148TWTLXW1X71","do not play this game..........,???,?,,,,,,?????"
"A23V6XBDK3VU9F","Eileen Little"
"AVMHZTQ7ALHSI","ava"
"A1SJH8BYV7EVDQ","unknown"
"A35ECJNZGTDY23","krystal"
"A2PV1P9NF24ECX","Lisa Lisa"
"A7KC3IT2YV057","d.awesome"
"A3JVDOK1AJDAGM","Susan J Wedlake"
"AV98NL2DL0S00","sleeping with sirens"
"AEUV8EXWGLFV5","Anna Faber"
"A36HH3DUV65GSQ","oly"
"A2ME1352SRB6T5","winbi25683"
"A2VZ5MYTZ3QHIZ","ninnie"
"A1X1H6EBYVYLML","deb"
"A17HBRNDI0LVQ1","Boo31"
"A2IQNHWHGVD0FB","blackfoote day"
"A241HU8YVZOOBY","PHPpro"
"A296GD3GFPIXWE","A.Mills"
"A19KL6MHBK98HF","Amber D. Ditullio Fun Mama"
"A3H65J84RQLBNN","Kindle Customer"
"A3CHGA2ZHPVZHV","A.Charles's"
"A251EFUHQET7A5","Cieara"
"AIXK983OYZ96O","unknown"
"A1UEA7LFA0O8AR","unknown"
"A9LB8R4HZX8KW","cookincrazy"
"A1F0KPA232MTYC","Patrick Campbell"
"A2IM30FF8G7BTC","Jenifer A. Swink"
"A1H4EGOU6NY609","Clifford Collins"
"A3POS4WKC1BKWD","Nic"
"A1EPLNATJFF7ES","Kim"
"A22TNZO54KB41S","Stephanie Critchley"
"A1IPKO661C48O9","Albert V. Miranda"
"A732CI7PXGN1L","Marcus Carroll"
"A3ODL51GN14DU","Dulcimina Atkinson &#34;Dulci&#34; Book Worm"
"A247GGVBTJU3VN","M. Chambliss Good Amazon Customer"
"A3A94FDGYM16T4","Ann"
"ANUB33OWHNYWB","Amy Taylor"
"A2Y3H09NL1HSFX","teresa"
"A34FZMC5QDHFZ7","Feisty jojodoin"
"A3BDKQMRD682PC","Minnesota Minnow"
"A41SC82QKRTSO","bkbaby2014"
"A1JTNLNZ92RF16","Peyton Charles Jonus"
"A2XL17FDWSMBF7","RequiredSkills"
"AE9O4VFM25PAZ","chanced777"
"AD1SDJV8H43KR","MeleLovesShoes"
"A4E86E2SKV7OZ","unknown"
"A36M18V1RZ110W","unknown"
"A160G1OJ12CZWL","fangirl"
"A3F2O7WPQ09MB9","read between the lines"
"ATLEU1BWH8K6C","slpsharon Sharon P."
"A5PP0WAKZGJ8V","unknown"
"A36H1FEA7BSGY7","Barbara Parks"
"AWVEDDCIWXDS5","Aubrey"
"A3N1OSY8WU5PKR","David Wheeler"
"A5Q4O59HRQZDI","wishes"
"AO779AI32VYSZ","Timothy Hilton"
"A2A9TW9AAV8VBU","bigmomma"
"A3M8JFF3E3ZCKY","skates"
"A1X980YF6IGAUG","ReginaB"
"APT8G562L5XAM","RJHarrisTX"
"A20J68Q9YOPKGP","unknown"
"AF8TW48T0VDUL","Latonya A. Reed"
"A3B0S47FJB7YV3","Amazon Customer"
"A16PL4KMMB5ZMU","Sweet Pea SamsSweetPea"
"A1BOJ8KPRH6UVW","Ninja Sweets"
"A31ZKMZLM7AEZ6","Elly la Belle"
"A3RXYF20JFUW3J","T. D. Auer tda"
"A3MO7SFNC7UWQ7","Taylor"
"A2LA4TSPROVTLM","Christy P."
"AAXKN8NKZPYED","D Larson"
"A25T4U2UVJHJD5","Hoski258"
"A13P2XHKUPD3U5","Chele Chele"
"A2HTAPH5B9F10M","kimdica"
"A2U7R8K4CS7UE3","agent k"
"A3VU4LDGP4C87T","sweet mamma"
"A3JCMLP8P71HST","J Carol"
"A434SRBGQR1ZU","Vannessa N Diaz"
"A3M1ANX4K24WU2","Peggy A. Hess"
"A1CHO39FB4L36O","love it"
"A2JU7WQ8CYBGSM","Jessica A. Hamernik"
"A1IS6KJ2WG8B5C","tim dillon"
"A3PU66CAOIRW00","Linda and Charles"
"A4UAHYQ4D83CQ","Dave the rave"
"A3CT3Q4B8T4NK","natalya"
"A2K377L1TWYQVN","squirl1920"
"AGCM03LQHI8A7","schoneman"
"AGPY0JF7R1VLV","Lynne Music Lover"
"A11S5PFA0HGLI1","m cox"
"A1RHYA255FHKBB","Kathryn Stubblefield"
"A3O6XSO16CXSL9","sinner"
"A1P1XVZ3T92HMC","Joanie L. Moore PicWoman"
"A3PZNA0Q81TASJ","Chuck"
"ADQNYGBQIKV4S","pro kid"
"A5P97WRXLLEZ5","unknown"
"AZ0HB5036DK3K","rileymax07"
"AO6IP692ATIOH","unknown"
"A1PDPB3FK0YREQ","Edward C. Stanton Charlie"
"A3MGPBX8O5L0ES","Avis"
"A2HLO585DYLZ8R","Laura"
"A31GN2IEH0NULW","MURPHY"
"A21OBYW0N5ENS7","Bassocantor u001a OracleMagician"
"A3H196HXMQVTND","andrea cunningham"
"A1I0HSJOC9BRM8","max well"
"A3NEW7NKTVAS4V","AudreyM"
"A2FYN49K0BGXV4","Gapch125 I just love Amazon.."
"A38SKHF5RFTKB2","unknown"
"A3V8WYKLLJD2YT","KrisKross84"
"AZKW4LG9NK3ZY","unknown"
"A2FJL9KJUZCAB3","unknown"
"A25MTQC94XH612","annoynomous"
"AYF47PXF5QWRX","unknown"
"AKM8HB0W9QIDT","TMan tman978"
"A2MWN2EUKUORLJ","speer"
"A2346K6RNBIVXQ","Brat"
"AGZWUPBR1JDO5","Codelane Jacquot"
"AZNP9WA4G4CPC","Lan2"
"A1E8O236YJ3SU","G. Willard.  3  I've played better mahjong games."
"AOZ259T3IFTKG","Mia Sparrow :)"
"A30BUDRGRV9G3C","blahblahyaddayadda"
"AP0UUG0JAOOU4","Cheesepuff Yumz"
"A2521C1TVJ9NJM","Cyn"
"A1JV1UBWDTJHSK","Bobby Johnson"
"A35V4APPM7SY1E","unknown"
"A34WAN3LYC3LP6","jdog"
"A3EAYL4MVFLOXR","Jordo"
"A2QUAQ4GR6SLF7","Anniepoo just myself"
"A2M78NZMGIPXPE","kaylee bell"
"A7WTDER5UG0Q1","Sharon Pritchett Ms Priss"
"A2P403JXWMXES5","Brandy Clements"
"AZJEVKX2ZBPB8","S. Smith"
"A2WXPZG0A01D3I","ACDavis 0621"
"AIGTRCH46ZBZ3","R. Sayce It's me!"
"A3R9WENUTLO3V7","AC"
"APW66L19MFW66","melissa"
"A14HHD660RTCD9","C.Dawg"
"A23LUOEY1DFFWK","hanny1"
"AWWSHQCHEXEZ3","MissD"
"A3HSRELTCUFZAN","Carolyn"
"A1H87J2Q5CM8YE","unknown"
"A350KNZYNER9M0","mettie gordon"
"AA5XI7FPIWIIY","Vincent Gill"
"AMS7VQ6MZFYLL","Scott S. Sorensen Amanforallseasons"
"AMYN03GUXO524","unknown"
"A3EBD09OW6JBYJ","Hill"
"AQA3U3ADKNCSV","unknown"
"A2VE4YJPLVSZIU","rmille"
"A2FFUKSY87OBXG","unknown"
"A13MJELSF3T9PN","Haven Walker"
"A38RMU1Y5TDP9","Bob Tobias Robert Tobias"
"A1V4W4C769WDXG","s.peru"
"A10TFU3UEDJFTL","K Johnson"
"A14X9P032J0K5W","unknown"
"A13F4W9JSPB7D","Julia A. Bystol"
"A1BLQHDQD75Z88","Lynne McCormick"
"A1H9FB85EXPGL7","grandma"
"A3SS37GRLFNQCO","Amazon Customer"
"AECPNNOM24O9G","Gamrevuer"
"AWBKCVJAMVQX7","Sarah Mcdougall Chyanne"
"A3IL142UH2IQ4U","FINALLY"
"A5NF39RNZ5CIC","M. Weidner"
"AZEZAEQIZWTNN","Snowbo"
"A3DS1BKMJ74JZ2","l.singletary"
"A1RTQFB9DL94F1","Taylor"
"A22A8N16LY97FZ","autie L"
"A1V8UZ63FQD382","FL Guy FL Guy"
"A37A1W082JXTPG","GuitarKevNiles"
"A1X1TJ4RHSDBX0","Lisa Katt"
"A11CPRM6TWQVEK","bella"
"A1Y4XGNMICHH0I","Dennis K."
"AQROW9IGHUAWP","pjdj"
"A2AAB8ORC9QLV2","C. Rother Nestra"
"ALUNU4DRE0OZH","Sheri"
"AJELTA2UR5TJL","Nicole C."
"A254H3SKFAOCWR","Mark Pass"
"AQ27XXAY6TSUA","Gail Robert Herzman Gail"
"A2C8WSKBMJ5JOI","Keith H"
"AOR9IQL8JP1GU","Sue Paulson"
"APHZUSTHK6SPC","Huy"
"ALLP8HS2TN7JN","bob"
"AG674P64L5DQA","ratboy"
"A1MP9FOLO9UXCC","sandi crosby"
"A2YMUYDDMHUBGG","Emma Long"
"A2AS51L1S8PW8N","James H. Keene"
"A7K2EP8W1XZHJ","glad I did"
"A2U1CKGI1IGLEO","Deborah Patterson"
"A31TI77KZY5EJW","Paul Courchene Polk"
"A14A97N0I0LHOM","claudette graves"
"A3W4VE2L5G4HN6","Geraldine"
"A1GWKL9JZF4R7","Jessica Hargis"
"A1KVE5B471QCBJ","Brandon Wolff Brando"
"A110346KD4UYN3","tomp559"
"A3SID1X3ZP5SB8","okey but......"
"A3TQP2FBJJX8NA","Robert Lee Landrum Jr."
"A1JWN0SQNHUG61","heidilea"
"ALB7K13WG5A7K","Edith"
"AB0XVMCV8QNFN","lovethisgamer"
"AQUJMJYAZHP12","unknown"
"AQR10RZOI1453","Helen Caya"
"A3MFO8D8ALPD0O","Kentuckygirl"
"A1O35BPWYF1KQM","DIu"
"ABO0V8UTDXUIT","Peace,Luv, and Happiness"
"ACTVXREBJS5D7","V. Robello"
"AFE8V7FADEXCO","Deborah Larkin Maze"
"A16ZZGW0GVHFRV","baileydwyer"
"A12UQAE8850R36","D. Norris"
"A3TI3F8JAJSBHW","Amazon Customer Writer"
"A2CDQKX4G7KIOM","heaven heit"
"A7H62M7E5BN64","Abplanalps"
"AO00LKYXG6MRO","GrannyG"
"A3TLQ948CDXN6H","kathy dobbs"
"AN66FWJWC4CFK","AWLSLC"
"A1SP7H7X5F2HB4","Beth A Farris"
"A2NTV22DJ6H6VU","Madyson"
"A37HRXJRFTTH23","Donovan Nowlin"
"AIAHIMKW8V4ZC","d"
"A3RURJ9VWN9AKL","DosDeamona"
"AAUY0WTVO4IGL","Philip"
"AQ4AQ6Q6F8RAL","Barbara Berry"
"A194CASS07MYI7","Cynthia Swendsen Cyndi Swendsen"
"A3C8IKTQJ7KZPI","hello"
"AW3V1PNFWS7WG","amazonfan"
"A38NK0EZM05H5L","Regina Mcphee"
"A1937UTYEOXWY5","Barbara Lucas"
"A1R53E6J25SR7Z","kindle fire"
"A30IWHQ2DD2N3L","Terrence L. Gray RadMan49"
"A3D83B77RI09A5","cassie"
"A2UHJQ10ES9GEB","S. Archambeault"
"A36ELDL6MO31YN","MaryAnne Bevard jtandme2"
"A2L6HKS8SPAUF5","PeeGee Cat Lady"
"AP23QDVOYIDZ1","Amy Barnett"
"ASS5XAM9ISWBG","upstairsjim"
"A2KTSVT1JWNJX5","Barbara Ghebreselassie"
"A37FUPRYJ0SGC9","unknown"
"AXMKBKJGCNQ33","Cheryl D."
"A69R31XTRD7XH","Ian Jellico"
"A26KPQ82F5SK2D","Klipari"
"AN78DBVDDYZNB","Cathmay Lipira Chi"
"A183L1GO1PI308","Gen"
"A2ETCSA7JNBER2","K. Sanders"
"A18N0XEC4SK8NH","robyn blood"
"A2CTYUO0BIYMO8","Amazon Customer"
"A1I44GD5VM8FIU","Grams"
"AHKYZAYYP12KD","Can select any one of my music"
"A2JY2IUD6ISNJR","vhreddog"
"A6IXXVLX5SMAF","Tracie"
"ARPDP5CPB2C39","unknown"
"A380GX0PZM6C3X","kileen"
"A1RRI2FUTYXUN5","thoughts"
"A3EBMGIJ94HF80","Amazon Customer"
"A24QP9ID95NIPU","Elsie A. Powell"
"A3T0YTGX7GER99","Marguerite Raineri"
"A9UEMV5ABGVZB","Amber"
"A31Q92PW55NF7K","T.Treshaun"
"A5ENRAZ8X04DT","good"
"A15D8HTVR63RFJ","JP"
"A3BTLNDT8G8KB2","Helen C. Mears seagull6"
"A17SB67CHY8Z62","Amber"
"A31N8M5PQ6FI2U","No one"
"ADBO4UW1IMN7K","C L Hinds"
"A2ND3CBAF2I840","unknown"
"A2923F1JYOPQUO","NYGfan"
"A1F1Q164P8C0KN","george"
"A237IY3MUX4VIB","Demonik [SDB] Strictly Down 2 Bizness"
"AKLHH5009Y4W","vsqueezy"
"A1O4PIQ8RFK905","Wisconsin Jim"
"A26L3A99LMC90O","Learner"
"A24GSTGJB3B7J9","Teri"
"A2OEZNH5RGJS8L","L.Logsdon"
"A31JVCFCEG25H3","unknown"
"A3VFZJIY0BMV2A","Ronald Rice"
"A22FA56795I5JD","Sam"
"A3A3A7NZEH9KKY","Jonathan C"
"AO09PCG5DK9EC","lilmink"
"A29L8CL8TZHLRT","Meg Gray"
"A31J7N6S7LH78H","Melissa Matsumoto"
"AIMK7NIYNXBN2","d jones"
"A1FFS3NX4UNX96","B.Murdock"
"AT3XPJ4XFM410","Fino J. Caraco"
"AZW3JD41GFZ29","bethsroots"
"A2RCV496A4LD7A","Mellissa S Bonar"
"A3M17BGL0YOM08","Speedy's Family"
"A1H7CKOA2DQJU0","Effie"
"A1N0BFKY3B30KS","Marsha Groce"
"APGVP37G8YW0","lizzy1607"
"A2XF5OYFVEVU22","Alicia M. Daniel Bookworm"
"A7S866XRB6NKR","unknown"
"AC0BHSQUD0AT2","Tim Appel"
"A2K9S5LU6EH87R","John"
"A3IPS4V9RQYJO7","superking56"
"A17QJGXPA14O7O","meow"
"A1GIX8C8TY258D","2 Thumbs"
"A1SM179GRD4PHN","Jamie Butner"
"A13S91F68EPJEE","Phyllis Simpson"
"A3UXB6D0P1YB4","Meisa11"
"A2TLESN5ZBPI5R","Archie Hawley"
"A3K2HFPHI37N9X","Bena"
"A1O00ORD5YTED2","unknown"
"A2NXKWUUUPBYN","Sinrau Sinrau"
"A2CZ7MIBIMUCLZ","unknown"
"A27ZQ80QA93IIO","Amazon Customer"
"ADE0R0RSE3MJS","unknown"
"A32K27NBH4MXQ3","~&#60;3~ELYSE~&#60;3~ Elyse"
"A377IGU7KZH80L","Roy W. Latham"
"A2ZENUSKNPP2HE","Amazon Customer Paloma de Paz"
"A13CC7VE8PSE4N","Tammy M. Gemme"
"A1U8VRINH2X33K","Savannah Fulghum"
"A3TU6MXNCAX8F7","Caril"
"A25B3XMKOPXMBD","Suzette Jacobs"
"A1AL75BX35LG79","Ken Moorman"
"AO1QVAWML9DJB","It's fun game. Great graphics. Very addicting..."
"A3SCIK88GJRE6F","unknown"
"A2TRDLBJ0RXZZB","John m"
"A1GFIBB1TCGR0S","Justin Goddard"
"A1BZ08NCF4XYVL","dancing diva"
"A139E3SWZN10TS","rrr"
"A2Y84KAFI1RN51","Addi G"
"A1HKRNRSX73MDA","DIZAmy"
"AWWUNAFAI6QF0","Anne Clementi"
"A1D7TFRIZVSIFG","cassie"
"A9F2LDE5AFLDB","nanareader"
"A2E5CCJ2TN7LCS","unknown"
"A1VGACRV6IZ0NA","R1 Mike 06"
"A1OCOLM3MGVLQ","Shelly"
"ATJW09WVN7DGQ","Anthony Higa"
"AH3UNZXS9KC1B","ice princess"
"A2OMTLX3B2PQ53","breezi"
"AUOJ53BC9NV56","Effeh"
"APKIU5ALS5XWW","Dawn Spatta"
"A2YPA8ZN4U93XX","Ursel Baker FLipped"
"ACIKWKIFP0BB3","address Ethan"
"A2Z051TZ8W5PEN","serene85219"
"AYMHDYEA0N2CD","unknown"
"A2QJHZXZACKEB0","S. Lin Sid"
"A2MSFHVKY56G5A","callie jo"
"A15QGYVAL6UR0A","missq"
"AF5KUJUVVMOYK","Lil Heat"
"A2PZJSZDOO9V3F","Mama Red"
"A286M489L2V9L9","Kasey"
"AU8W9QLC4XCJH","April Alvey"
"A1G4WVJNO6RESB","Amazon Customer Ms Diva"
"A1UG7UOQINQIID","KendalLover"
"AN875F2LY5OWN","Kindle Customer"
"A8LVG07SBZXY2","Colette"
"A12C8UJZWBQ2IK","Frankjak Frankjak"
"A2ZQRFDV746CF7","T. Woods"
"A2A1GHN9KWDS3B","unknown"
"A3QBKCD9ZQE77O","I think it will be nice for me to try"
"AP5UI36Y5843A","Stephanie"
"A9H1YQ2PW2GDU","gospel singer"
"A632LV8NOIT3T","Samantha Jane"
"A15D60EG9D37FA","Greta J."
"AQQHM790OQSWI","Mspy350"
"A29ITUQUVFMNO6","Peterson"
"AVBHR01WPAA5I","Cori18"
"A3PUU15U95EYHP","scarletcape"
"A1SXROVC2A7CJR","unknown"
"A2WDGJWACWF6AF","Molly Brown"
"A1YVDCRUK1CY4U","S. A. Di Martino Big D"
"A2GH3F97PTAW2A","kathyandcraig"
"A1BEU6HJT4RGXR","unknown"
"A3KMWJVMT8SRU2","anita w ivey"
"A1DCC10AV8SFF8","Terry Desper Cycle nut"
"A3EKL6MAE82L9Z","mare"
"A2LZ1EIS3F8EO9","Valerie"
"A3RPAJHWDB3XYJ","cupcakes123"
"A3SBP6SKBG4ZVY","Lou"
"A3L5TSSGZ0459Y","ww2 buff"
"AY52Z9SHXUO4F","rich in rochester"
"A306X8865KIU0X","shanay"
"A3LPPEGGLD8QVA","Nelly Weyant"
"A2HFZU28RHAJ0Y","Kindle Customer"
"A34W5Y2YST4K5C","M. Johnson"
"A9FIVPZVVHYM","milan"
"A2I2HK3Y7YDTNO","B. Arnold"
"A34DWC6QJCIPBJ","Kathryn Ugalde"
"A2PM4HOGGG70KW","Nightmare"
"A34TRL1BPG9DTU","L and D"
"A26EUFC5QGD8YS","unknown"
"A10N6KHUJRCWCC","Content Teacher Amber"
"AMQLDOCJWG8ZI","Amy Wood"
"A25JH6CO4DVINS","Junglies"
"A391D1IMF3Q0FN","jm52g"
"A2V4AMTRWJ8R2P","P. Herling"
"AYOUHQ2V3I1RZ","backtooldies"
"A3EQN0ZTW87FB4","wolf Lee"
"A38V8TKT5I8DPZ","unknown"
"A16HL8FYO67L2O","jessyca vilmaire"
"AT9WS0R02T8R","MrKnowItAll"
"A1BK4BJJOP1WW0","Molly"
"AIGP04W5TX8C5","unknown"
"AQE0T13J7WPSS","b. taylor"
"A21Q7C8X702CQI","Pope"
"A1R7ZIHK4WULM","Amazon Customer"
"AE8KXY5U4V008","wassup"
"A1MRMZOX9UPBWQ","Wicked65"
"A3RF5V0DF8C917","A. Wood 3 boys mama"
"A15I0ZY1SB4SSY","Charles Shepard citizen"
"A2I401M0MLX0MI","T. Irizarry"
"A1M8F5LZWWB5SB","unknown"
"A1JV17W22C6P4H","faerain"
"A1HKJJ5GI6VZOX","jason ruchti"
"A1KBA2G463DPH2","Andria"
"A36XIOLHXPRL2L","S. Nee"
"A4W0AM8REWHGG","great game"
"A1BPHIT2LZEZQQ","unknown"
"A2FD216TONT0WW","GRELLOT"
"A3FHSRJ8NEF87J","Joanna M. Burgan jobie"
"A2PDKVL7NX76EE","likefire"
"A064321025DSGTER7QDIX","Kelsey Dean"
"A1QPPZNUFRACG6","Shelagh Cummings"
"AIQIXMFEUFMIU","ponelope9"
"A2XAHQDH2YGL4L","Mr Nathan"
"A1FZ2R6WYJHHAU","Kaitlin"
"A2YUFQ98XNFRMY","Clee"
"A29W0WZ2C3C7G6","triostooge"
"A2IFH13H6S7QNI","Creaturesmith WRReyes-Moye"
"A3DFURZ1CAB6M7","Beth B."
"A1KPX9P1RRZASE","unknown"
"A3G0VMHMLY33YB","J. Dietrich"
"A2AN960XEYO3FD","Bogesgirl1"
"A1NYR8G37NEQU3","unknown"
"AIYSTGPJDI1K1","Jase"
"A3858UAEHH45KC","K. Schultz Baglady"
"A3CVB5472AY1V6","Vesone Dean"
"A10RC2SBDSZJR1","DizzyD"
"A283ORVHAD4VWF","Dean Van Damme Engineer in Nashville"
"A1IYMOLJWBP2I2","Unknown"
"A2DEQ3L5CFTWTI","Michael Richardson"
"AZ9PAA4IQNKNU","liss908"
"A33F6QO3SKHLVH","K.idtcat"
"ALHU2J6ZPEOEZ","unknown"
"ADSPQUP9RWEEX","b.puglisi"
"A2M6LPOYP1OMFW","Sam"
"A20YKJXCZCN9GJ","Freida McClellan"
"A1KAF7CF7N73ZU","Grlfrnd"
"A1DF1AXC7EKM4M","rebecca r eastman"
"A1A1OXXK3DNTHK","Janet"
"A5413RKG40OWP","Sheryl"
"A3I1BSXMHOQMIM","Charlie"
"A1BT3Y4PV8ILEL","LoreeLough"
"A2TM8UMWCOFQQ","Margo Pedersen"
